YEAR,RECORD_TYPE, NUMBER_SCRIPTS ,NPROPNAME,THER_CLASS,PAYER, UNIQUE_MEMBERS ,TOTAL_COST,COST_PER_USER,COST_PER_SCRIPT,COST_PER_DAYS_SUPPLY,COST_PER_UNIT_DISPENSED, TOTAL_SCRIPTS_FILLED ,YEARLY_PCT_CHANGE_COST_PER_SCRIPT, TOTAL_COST_RANK , COST_PER_USER_RANK , COST_PER_SCRIPT_RANK , COST_PER_DAYS_SUPPLY_RANK , COST_PER_UNIT_DISPENSED_RANK , TOTAL_SCRIPTS_FILLED_RANK , YEARLY_PCT_CHANGE_COST_PER_SCRIPT_RANK , DAYS_SUPPLY_MEDIAN , DAYS_SUPPLY_MEAN , DAYS_SUPPLY_STDDEV , QUANTITY_MEDIAN , QUANTITY_MEAN , QUANTITY_STDDEV ,INSURER_PAID_MEDIAN,INSURER_PAID_MEAN,INSURER_PAID_STDDEV,INSURER_PAID_SUM,MEMBER_PAID_MEDIAN,MEMBER_PAID_MEAN,MEMBER_PAID_STDDEV,MEMBER_PAID_SUM,TOTAL_PAID_MEDIAN,TOTAL_PAID_MEAN,TOTAL_PAID_STDDEV,TOTAL_PAID_SUM,PCT_TOTAL_PHARM_SPENDING,PCT_SCRIPTS_0_18,PCT_SCRIPTS_19_44,PCT_SCRIPTS_45_64,PCT_SCRIPTS_65_PLUS,PCT_SCRIPTS_FEMALE,PCT_SCRIPTS_MALE,PCT_URBAN_CORE,PCT_SUBURBAN,PCT_MICROPOLITAN,PCT_RURAL_SMALLTOWN
2018,Drug," 4,549 ","LIDOCAINE,PRILOCAINE",Topical Products,Commercial," 3,029 ","$102,445.65",$33.82,$22.52,$1.13,$0.65," 4,549 ",-27.4%, 769 ," 1,137 "," 1,058 ", 963 , 926 , 386 ," 1,257 ", 15.0 , 19.9 , 12.6 , 30.0 , 34.5 , 25.3 ,$12.23,$14.56,$17.53,"$66,223.26",$7.59,$7.94,$9.53,"$36,124.17",$18.64,$22.52,$17.33,"$102,445.65",0.0019%,23.5%,20.6%,47.1%,8.9%,63.4%,36.6%,69.7%,12.7%,7.1%,10.5%
2018,Drug," 4,364 ","LIDOCAINE,PRILOCAINE",Topical Products,Medicare," 2,532 ","$162,150.15",$64.04,$37.16,$1.61,$0.65," 4,364 ",-41.2%, 658 , 962 , 854 , 779 , 838 , 391 ," 1,180 ", 20.0 , 23.1 , 14.9 , 30.0 , 57.1 , 107.0 ,$13.45,$25.30,$55.34,"$110,425.26",$6.48,$11.75,$20.49,"$51,292.47",$22.39,$37.16,$58.65,"$162,150.15",0.0029%,0.0%,4.3%,23.7%,71.9%,69.6%,30.4%,65.3%,9.9%,9.9%,14.9%
2018,Drug," 4,596 ","LIDOCAINE,PRILOCAINE",Topical Products,Minnesota Health Care Programs," 2,317 ","$141,332.63",$61.00,$30.75,$1.59,$0.78," 4,596 ",5.7%, 524 , 804 , 719 , 706 , 706 , 349 , 405 , 15.0 , 19.4 , 9.2 , 30.0 , 39.5 , 40.9 ,$22.04,$29.23,$35.89,"$134,352.76",$0.00,$1.05,$2.98,"$4,830.11",$22.35,$30.75,$35.63,"$141,332.63",0.0026%,24.0%,25.2%,47.5%,3.4%,59.7%,40.3%,73.3%,5.9%,8.9%,11.9%
2018,Drug, 181 ,"LIDOCAINE,TETRACAINE",Topical Products,Commercial, 101 ,"$412,163.57","$4,080.83","$2,277.15",$103.82,$11.95, 181 ,, 479 , 191 , 127 , 127 , 373 ," 1,005 ",, 30.0 , 21.9 , 11.4 , 240.0 , 190.6 , 105.8 ,"$2,468.92","$2,251.03","$1,374.74","$407,435.57",$12.00,$26.12,$34.87,"$4,728.00","$2,473.42","$2,277.15","$1,374.48","$412,163.57",0.0074%,,,,,56.9%,43.1%,50.8%,16.0%,12.7%,20.4%
2018,Drug," 6,002 ",LIFITEGRAST,Topical Products,Commercial," 1,907 ","$3,570,153.73","$1,872.13",$594.83,$16.74,$8.23," 6,002 ",15.9%, 114 , 295 , 291 , 338 , 444 , 340 , 180 , 30.0 , 35.5 , 17.6 , 60.0 , 72.3 , 37.6 ,$470.55,$483.85,$305.02,"$2,904,068.47",$50.00,$110.77,$178.27,"$664,846.05",$512.32,$594.83,$283.82,"$3,570,153.73",0.0645%,0.4%,20.6%,68.2%,10.8%,85.9%,14.1%,71.3%,9.4%,7.7%,11.7%
2018,Drug," 3,007 ",LIFITEGRAST,Topical Products,Medicare, 946 ,"$1,855,280.23","$1,961.18",$616.99,$17.68,$8.52," 3,007 ",15.2%, 226 , 283 , 242 , 277 , 400 , 457 , 106 , 30.0 , 34.9 , 16.7 , 60.0 , 72.4 , 39.3 ,$470.17,$483.58,$283.95,"$1,454,132.85",$50.00,$131.86,$161.69,"$396,516.32",$522.13,$616.99,$282.13,"$1,855,280.23",0.0335%,0.0%,3.3%,11.7%,85.0%,84.4%,15.6%,65.5%,7.0%,11.7%,15.8%
2018,Drug," 1,939 ",LIFITEGRAST,Topical Products,Minnesota Health Care Programs, 633 ,"$994,515.09","$1,571.11",$512.90,$17.09,$8.53," 1,939 ",11.0%, 198 , 223 , 182 , 249 , 342 , 487 , 218 , 30.0 , 30.0 , 2.7 , 60.0 , 60.1 , 5.0 ,$507.49,$504.79,$51.51,"$978,789.51",$0.00,$4.02,$6.80,"$7,795.55",$507.49,$512.90,$41.11,"$994,515.09",0.0180%,1.2%,30.3%,61.9%,6.7%,77.8%,22.2%,77.3%,3.9%,9.4%,9.4%
2018,Drug," 5,350 ",LINACLOTIDE,Gastrointestinal Products,Commercial," 1,516 ","$3,301,700.38","$2,177.90",$617.14,$13.40,$12.57," 5,350 ",17.0%, 125 , 272 , 282 , 389 , 365 , 356 , 155 , 30.0 , 46.0 , 26.7 , 30.0 , 49.1 , 31.2 ,$379.33,$522.03,$357.12,"$2,792,867.43",$40.00,$80.94,$136.77,"$433,005.72",$397.77,$617.14,$363.27,"$3,301,700.38",0.0597%,2.1%,37.5%,51.2%,9.2%,89.0%,11.0%,66.0%,10.8%,9.5%,13.7%
2018,Drug," 7,240 ",LINACLOTIDE,Gastrointestinal Products,Medicare," 1,686 ","$3,845,367.64","$2,280.76",$531.13,$13.41,$12.92," 7,240 ",5.6%, 132 , 256 , 265 , 347 , 333 , 316 , 351 , 30.0 , 39.6 , 23.1 , 30.0 , 41.1 , 26.3 ,$394.02,$481.59,$295.13,"$3,486,735.43",$3.70,$41.30,$91.62,"$298,984.35",$400.58,$531.13,$317.56,"$3,845,367.64",0.0695%,0.0%,13.9%,36.0%,50.0%,70.5%,29.5%,54.6%,8.2%,14.8%,22.4%
2018,Drug," 4,968 ",LINACLOTIDE,Gastrointestinal Products,Minnesota Health Care Programs," 1,101 ","$2,026,367.21","$1,840.48",$407.88,$13.44,$13.06," 4,968 ",10.6%, 109 , 199 , 221 , 296 , 278 , 336 , 228 , 30.0 , 30.4 , 5.6 , 30.0 , 31.2 , 8.0 ,$388.70,$394.92,$114.31,"$1,961,973.19",$0.00,$2.62,$5.45,"$12,996.15",$392.84,$407.88,$101.27,"$2,026,367.21",0.0366%,1.0%,48.8%,46.8%,3.4%,80.8%,19.2%,68.6%,8.1%,9.3%,14.0%
2018,Drug," 7,474 ",LINAGLIPTIN,Endocrine and Metabolic Drugs,Commercial," 1,815 ","$5,793,503.14","$3,192.01",$775.15,$13.52,$13.15," 7,474 ",14.4%, 78 , 214 , 238 , 384 , 353 , 316 , 205 , 30.0 , 57.3 , 30.2 , 30.0 , 59.0 , 32.5 ,$417.36,$678.38,$395.06,"$5,070,248.55",$50.00,$85.53,$140.35,"$639,241.02",$428.70,$775.15,$400.22,"$5,793,503.14",0.1047%,,,,,36.5%,63.5%,71.8%,10.1%,5.5%,12.6%
2018,Drug," 9,839 ",LINAGLIPTIN,Endocrine and Metabolic Drugs,Medicare," 2,191 ","$6,789,012.59","$3,098.59",$690.01,$13.39,$12.98," 9,839 ",6.7%, 72 , 219 , 222 , 348 , 331 , 269 , 304 , 30.0 , 51.5 , 30.8 , 30.0 , 53.2 , 34.3 ,$416.38,$606.88,$387.25,"$5,971,067.18",$35.00,$75.97,$126.18,"$747,473.17",$429.10,$690.01,$420.92,"$6,789,012.59",0.1227%,0.0%,1.8%,12.9%,85.3%,52.8%,47.2%,66.4%,7.0%,7.0%,19.6%
2018,Drug," 1,692 ",LINAGLIPTIN,Endocrine and Metabolic Drugs,Minnesota Health Care Programs, 302 ,"$686,015.49","$2,271.57",$405.45,$13.35,$13.31," 1,692 ",6.2%, 242 , 170 , 224 , 298 , 273 , 520 , 388 , 30.0 , 30.4 , 6.2 , 30.0 , 30.5 , 6.3 ,$412.72,$399.37,$115.67,"$675,741.82",$3.00,$4.45,$6.69,"$7,525.99",$418.10,$405.45,$114.36,"$686,015.49",0.0124%,0.0%,15.0%,78.4%,6.6%,49.3%,50.7%,78.3%,4.7%,5.9%,11.1%
2018,Drug, 885 ,"LINAGLIPTIN,METFORMIN HCL",Endocrine and Metabolic Drugs,Commercial, 196 ,"$650,170.24","$3,317.20",$734.66,$12.85,$6.76, 885 ,17.5%, 390 , 210 , 251 , 400 , 487 , 688 , 148 , 30.0 , 57.2 , 30.0 , 60.0 , 108.6 , 66.7 ,$416.70,$650.92,$398.34,"$576,062.36",$45.00,$83.74,$144.90,"$74,107.88",$428.70,$734.66,$397.86,"$650,170.24",0.0118%,0.0%,11.5%,74.7%,13.8%,35.3%,64.7%,63.7%,7.7%,5.8%,22.8%
2018,Drug, 532 ,"LINAGLIPTIN,METFORMIN HCL",Endocrine and Metabolic Drugs,Medicare, 130 ,"$420,870.94","$3,237.47",$791.11,$13.11,$6.32, 532 ,4.7%, 490 , 211 , 201 , 352 , 456 , 772 , 393 , 90.0 , 60.3 , 30.6 , 177.0 , 125.2 , 75.6 ,$568.57,$715.30,$392.64,"$380,537.90",$30.00,$74.89,$119.87,"$39,840.90",$627.61,$791.11,$413.06,"$420,870.94",0.0076%,,,,,43.6%,56.4%,64.3%,8.6%,4.1%,22.9%
2018,Drug, 141 ,"LINAGLIPTIN,METFORMIN HCL",Endocrine and Metabolic Drugs,Minnesota Health Care Programs, 32 ,"$58,088.51","$1,815.27",$411.98,$13.46,$6.94, 141 ,9.7%, 695 , 201 , 216 , 294 , 377 , 954 , 256 , 30.0 , 30.6 , 7.6 , 60.0 , 59.3 , 7.2 ,$420.36,$400.66,$72.38,"$56,492.42",$3.00,$4.61,$6.75,$650.34,$423.36,$411.98,$54.81,"$58,088.51",0.0010%,,,,,44.0%,56.0%,58.2%,0.0%,11.3%,30.5%
2018,Drug, 18 ,LINDANE,Topical Products,Minnesota Health Care Programs, 15 ,"$2,244.65",$149.64,$124.70,$11.94,$1.82, 18 ,-5.2%," 1,111 ", 600 , 430 , 325 , 562 ," 1,207 ", 806 , 8.5 , 10.4 , 8.9 , 60.0 , 68.3 , 24.8 ,$115.98,$118.88,$46.21,"$2,139.79",$0.00,$0.59,$1.11,$10.59,$117.05,$124.70,$39.38,"$2,244.65",0.0000%,,,,,,,,,,
2018,Drug, 266 ,LINEZOLID,Anti-Infective Agents,Commercial, 187 ,"$50,002.99",$267.40,$187.98,$15.24,$8.08, 266 ,-55.9%, 906 , 662 , 534 , 359 , 452 , 940 ," 1,313 ", 10.0 , 12.3 , 8.1 , 20.0 , 23.3 , 13.4 ,$85.03,$165.78,$280.21,"$44,096.31",$8.07,$20.68,$43.43,"$5,500.51",$97.02,$187.98,$290.02,"$50,002.99",0.0009%,7.9%,26.7%,48.5%,16.9%,50.4%,49.6%,56.4%,14.3%,10.5%,18.8%
2018,Drug, 667 ,LINEZOLID,Anti-Infective Agents,Medicare, 435 ,"$279,059.88",$641.52,$418.38,$34.25,$19.31, 667 ,-22.7%, 562 , 474 , 321 , 199 , 279 , 746 ," 1,120 ", 10.0 , 12.2 , 9.7 , 20.0 , 21.7 , 14.2 ,$147.99,$330.35,$525.09,"$220,346.47",$22.44,$87.13,$165.08,"$58,118.67",$206.40,$418.38,$596.83,"$279,059.88",0.0050%,0.0%,8.4%,15.3%,76.3%,56.1%,43.9%,53.5%,9.1%,16.0%,21.3%
2018,Drug, 294 ,LINEZOLID,Anti-Infective Agents,Minnesota Health Care Programs, 182 ,"$63,252.27",$347.54,$215.14,$14.06,$8.64, 294 ,-45.0%, 672 , 438 , 331 , 286 , 339 , 825 ," 1,144 ", 13.0 , 15.3 , 9.6 , 23.0 , 24.9 , 14.7 ,$92.31,$204.89,$297.92,"$60,237.18",$0.00,$1.07,$7.10,$313.90,$98.47,$215.14,$303.09,"$63,252.27",0.0011%,,,,,43.9%,56.1%,61.2%,7.1%,11.6%,20.1%
2018,Drug, 28 ,"LINIMENTS, RUBS",Topical Products,Minnesota Health Care Programs, 19 ,$638.57,$33.61,$22.81,$1.59,$0.90, 28 ,-37.7%," 1,168 ", 951 , 789 , 705 , 676 ," 1,177 "," 1,127 ", 11.5 , 14.4 , 9.6 , 21.5 , 25.3 , 19.4 ,$19.54,$22.45,$16.42,$628.57,$0.00,$0.36,$0.95,$10.00,$19.54,$22.81,$16.70,$638.57,0.0000%,,,,,,,,,,
2018,Drug," 12,094 ",LIOTHYRONINE SODIUM,Endocrine and Metabolic Drugs,Commercial," 2,966 ","$654,640.07",$220.71,$54.13,$0.96,$0.56," 12,094 ",7.2%, 389 , 695 , 834 ," 1,002 ", 965 , 237 , 393 , 30.0 , 56.4 , 29.8 , 90.0 , 96.2 , 78.4 ,$11.96,$27.91,$69.67,"$337,546.94",$16.00,$26.00,$32.12,"$314,409.67",$37.91,$54.13,$74.21,"$654,640.07",0.0118%,0.7%,29.0%,64.4%,5.8%,90.5%,9.5%,71.1%,10.2%,6.7%,12.1%
2018,Drug," 5,856 ",LIOTHYRONINE SODIUM,Endocrine and Metabolic Drugs,Medicare," 1,334 ","$349,656.51",$262.11,$59.71,$1.09,$0.63," 5,856 ",12.4%, 527 , 638 , 732 , 873 , 847 , 349 , 146 , 30.0 , 54.8 , 30.5 , 60.0 , 94.0 , 86.1 ,$19.74,$33.75,$53.12,"$197,659.58",$14.42,$25.63,$35.12,"$150,070.58",$42.50,$59.71,$61.19,"$349,656.51",0.0063%,0.0%,5.2%,23.3%,71.5%,85.0%,15.0%,57.6%,7.3%,9.9%,25.3%
2018,Drug," 4,504 ",LIOTHYRONINE SODIUM,Endocrine and Metabolic Drugs,Minnesota Health Care Programs, 721 ,"$142,825.84",$198.09,$31.71,$1.06,$0.61," 4,504 ",17.2%, 522 , 534 , 712 , 800 , 762 , 353 , 141 , 30.0 , 29.8 , 3.1 , 31.0 , 51.6 , 32.9 ,$23.14,$29.55,$24.79,"$133,108.28",$1.00,$1.82,$3.97,"$8,175.89",$24.80,$31.71,$25.10,"$142,825.84",0.0026%,,,,,86.7%,13.3%,59.1%,8.5%,9.5%,22.9%
2018,Drug," 30,320 ",LIRAGLUTIDE,Endocrine and Metabolic Drugs,Commercial," 6,057 ","$33,689,780.08","$5,562.12","$1,111.14",$24.54,$88.52," 30,320 ",11.7%, 10 , 159 , 186 , 257 , 156 , 134 , 273 , 30.0 , 45.3 , 25.5 , 9.0 , 12.6 , 8.3 ,$811.63,"$1,014.60",$678.72,"$30,762,745.44",$35.00,$89.01,$200.28,"$2,698,875.85",$841.42,"$1,111.14",$682.12,"$33,689,780.08",0.6089%,0.1%,12.5%,73.7%,13.6%,52.2%,47.8%,59.2%,13.1%,9.7%,18.0%
2018,Drug," 29,415 ",LIRAGLUTIDE,Endocrine and Metabolic Drugs,Medicare," 5,841 ","$31,888,346.01","$5,459.40","$1,084.08",$24.42,$90.90," 29,415 ",8.5%, 10 , 154 , 159 , 225 , 134 , 155 , 238 , 30.0 , 44.4 , 25.1 , 9.0 , 11.9 , 8.1 ,$802.85,$953.04,$632.52,"$28,033,671.64",$44.00,$123.42,$194.85,"$3,630,404.22",$862.48,"$1,084.08",$674.92,"$31,888,346.01",0.5763%,0.0%,4.7%,24.5%,70.8%,56.1%,43.9%,50.4%,8.4%,16.0%,25.1%
2018,Drug," 19,142 ",LIRAGLUTIDE,Endocrine and Metabolic Drugs,Minnesota Health Care Programs," 3,286 ","$14,108,269.49","$4,293.45",$737.03,$24.88,$94.01," 19,142 ",7.4%, 15 , 120 , 139 , 195 , 96 , 150 , 341 , 30.0 , 29.6 , 4.6 , 9.0 , 7.8 , 1.9 ,$804.09,$723.95,$190.09,"$13,857,838.39",$0.00,$4.09,$7.13,"$78,285.02",$806.86,$737.03,$181.45,"$14,108,269.49",0.2550%,0.7%,25.5%,72.7%,1.1%,58.4%,41.6%,56.8%,9.4%,13.9%,19.9%
2018,Drug," 1,018 ",LIRAGLUTIDE (WEIGHT MANAGEMENT),Stimulants/Anti-Obesity/Anorexia,Commercial, 259 ,"$1,355,614.72","$5,234.03","$1,331.65",$36.09,$79.44," 1,018 ",-2.2%, 259 , 161 , 165 , 211 , 164 , 647 , 786 , 30.0 , 36.9 , 21.0 , 15.0 , 16.8 , 9.5 ,"$1,166.42","$1,211.09",$712.90,"$1,232,892.29",$50.00,$120.55,$223.93,"$122,722.43","$1,212.54","$1,331.65",$705.15,"$1,355,614.72",0.0245%,0.0%,39.5%,59.0%,1.5%,85.1%,14.9%,77.3%,12.8%,4.8%,5.1%
2018,Drug," 55,861 ",LISDEXAMFETAMINE DIMESYLATE,Stimulants/Anti-Obesity/Anorexia,Commercial," 9,762 ","$18,200,477.23","$1,864.42",$325.82,$10.22,$9.88," 55,861 ",8.0%, 27 , 296 , 418 , 450 , 406 , 78 , 364 , 30.0 , 31.9 , 12.0 , 30.0 , 33.0 , 14.5 ,$258.23,$251.90,$156.13,"$14,071,425.76",$41.18,$73.85,$101.59,"$4,125,564.52",$299.37,$325.82,$135.93,"$18,200,477.23",0.3289%,37.4%,45.3%,16.9%,0.5%,45.8%,54.2%,71.2%,10.4%,8.6%,9.8%
2018,Drug," 6,178 ",LISDEXAMFETAMINE DIMESYLATE,Stimulants/Anti-Obesity/Anorexia,Medicare, 803 ,"$1,955,400.31","$2,435.12",$316.51,$10.51,$9.98," 6,178 ",-1.0%, 218 , 248 , 373 , 397 , 376 , 340 , 667 , 30.0 , 30.1 , 8.0 , 30.0 , 31.7 , 15.5 ,$300.90,$292.99,$142.90,"$1,810,074.22",$3.70,$22.96,$66.24,"$141,858.37",$305.42,$316.51,$156.58,"$1,955,400.31",0.0353%,0.0%,51.6%,35.5%,12.9%,65.7%,34.3%,49.2%,9.0%,17.2%,24.6%
2018,Drug," 52,963 ",LISDEXAMFETAMINE DIMESYLATE,Stimulants/Anti-Obesity/Anorexia,Minnesota Health Care Programs," 8,257 ","$15,723,927.61","$1,904.31",$296.89,$10.11,$9.98," 52,963 ",8.4%, 11 , 193 , 293 , 357 , 319 , 75 , 308 , 30.0 , 29.4 , 3.4 , 30.0 , 29.8 , 5.2 ,$298.07,$270.04,$91.78,"$14,302,046.24",$0.00,$1.94,$7.85,"$102,933.71",$303.39,$296.89,$56.75,"$15,723,927.61",0.2842%,57.9%,34.6%,7.5%,0.0%,43.7%,56.3%,49.1%,10.1%,16.5%,24.3%
2018,Drug," 442,407 ",LISINOPRIL,Cardiovascular Agents,Commercial," 116,800 ","$2,861,373.99",$24.50,$6.47,$0.10,$0.09," 442,407 ",-2.6%, 141 ," 1,196 "," 1,295 "," 1,353 "," 1,289 ", 3 , 809 , 90.0 , 66.6 , 29.7 , 90.0 , 72.1 , 40.1 ,$0.00,$1.86,$4.06,"$822,867.36",$3.33,$4.53,$4.77,"$2,005,964.46",$4.93,$6.47,$5.52,"$2,861,373.99",0.0517%,0.2%,12.8%,68.2%,18.9%,38.7%,61.3%,59.7%,13.4%,10.6%,16.3%
2018,Drug," 680,473 ",LISINOPRIL,Cardiovascular Agents,Medicare," 163,038 ","$5,422,070.39",$33.26,$7.97,$0.12,$0.11," 680,473 ",0.4%, 94 ," 1,089 "," 1,155 "," 1,245 "," 1,158 ", 3 , 612 , 90.0 , 66.2 , 31.0 , 90.0 , 73.9 , 44.2 ,$2.35,$4.26,$5.56,"$2,900,213.48",$2.00,$3.64,$5.20,"$2,476,437.91",$6.22,$7.97,$6.57,"$5,422,070.39",0.0980%,,,,,52.5%,47.5%,51.9%,10.5%,14.7%,22.8%
2018,Drug," 227,517 ",LISINOPRIL,Cardiovascular Agents,Minnesota Health Care Programs," 37,786 ","$1,662,856.30",$44.01,$7.31,$0.24,$0.23," 227,517 ",14.8%, 130 , 889 ," 1,107 "," 1,139 ", 974 , 9 , 166 , 30.0 , 30.1 , 5.1 , 30.0 , 31.7 , 9.9 ,$2.86,$6.28,$38.50,"$1,428,545.89",$1.00,$1.01,$1.44,"$229,589.23",$3.54,$7.31,$38.39,"$1,662,856.30",0.0301%,0.6%,20.3%,75.5%,3.5%,43.7%,56.3%,58.0%,8.7%,12.7%,20.5%
2018,Drug," 132,150 ","LISINOPRIL, HYDROCHLOROTHIAZIDE",Cardiovascular Agents,Commercial," 33,867 ","$975,828.47",$28.81,$7.38,$0.11,$0.09," 132,150 ",-6.2%, 306 ," 1,169 "," 1,278 "," 1,345 "," 1,284 ", 29 , 930 , 90.0 , 68.1 , 29.0 , 90.0 , 78.1 , 44.3 ,$0.00,$1.93,$4.77,"$254,791.57",$3.82,$5.44,$5.80,"$718,689.20",$5.59,$7.38,$6.88,"$975,828.47",0.0176%,0.0%,13.0%,73.9%,13.1%,37.7%,62.3%,61.1%,13.2%,10.4%,15.4%
2018,Drug," 123,269 ","LISINOPRIL, HYDROCHLOROTHIAZIDE",Cardiovascular Agents,Medicare," 32,184 ","$1,067,693.69",$33.17,$8.66,$0.11,$0.10," 123,269 ",1.5%, 318 ," 1,090 "," 1,142 "," 1,252 "," 1,166 ", 47 , 544 , 90.0 , 75.7 , 26.1 , 90.0 , 87.7 , 45.5 ,$1.25,$4.33,$6.05,"$533,694.10",$2.61,$4.29,$6.26,"$529,394.66",$6.97,$8.66,$7.45,"$1,067,693.69",0.0193%,0.0%,1.0%,8.4%,90.5%,51.0%,49.0%,52.9%,10.2%,14.5%,22.5%
2018,Drug," 57,758 ","LISINOPRIL, HYDROCHLOROTHIAZIDE",Cardiovascular Agents,Minnesota Health Care Programs," 8,922 ","$239,974.50",$26.90,$4.15,$0.14,$0.12," 57,758 ",6.1%, 415 ," 1,000 "," 1,181 "," 1,185 "," 1,095 ", 67 , 391 , 30.0 , 30.1 , 4.4 , 30.0 , 34.1 , 11.7 ,$2.89,$2.92,$5.72,"$168,891.05",$1.00,$1.21,$1.58,"$69,889.41",$3.48,$4.15,$5.56,"$239,974.50",0.0043%,0.0%,19.5%,76.9%,3.6%,46.2%,53.8%,59.6%,8.6%,12.2%,19.6%
2018,Drug, 133 ,LITHIUM,Central Nervous System Drugs,Medicare, 20 ,"$11,892.65",$594.63,$89.42,$2.91,$0.31, 133 ,8.2%," 1,046 ", 488 , 641 , 655 , 991 ," 1,012 ", 245 , 30.0 , 30.7 , 16.8 , 300.0 , 290.7 , 218.5 ,$81.31,$83.80,$64.10,"$11,145.90",$3.35,$5.61,$8.72,$746.75,$90.00,$89.42,$62.93,"$11,892.65",0.0002%,0.0%,10.5%,40.6%,48.9%,71.4%,28.6%,,,,
2018,Drug, 119 ,LITHIUM,Central Nervous System Drugs,Minnesota Health Care Programs, 26 ,"$8,489.86",$326.53,$71.34,$2.48,$0.18, 119 ,49.7%, 983 , 446 , 542 , 610 ," 1,026 ", 983 , 29 , 30.0 , 28.7 , 4.7 , 360.0 , 395.3 , 180.6 ,$62.79,$71.03,$50.07,"$8,452.23",$0.00,$0.03,$0.16,$3.00,$62.79,$71.34,$50.01,"$8,489.86",0.0002%,13.4%,70.6%,16.0%,0.0%,47.1%,52.9%,,,,
2018,Drug," 15,088 ",LITHIUM CARBONATE,Central Nervous System Drugs,Commercial," 2,640 ","$271,064.70",$102.68,$17.97,$0.45,$0.18," 15,088 ",-5.8%, 562 , 903 ," 1,115 "," 1,171 "," 1,194 ", 207 , 916 , 30.0 , 39.7 , 23.1 , 90.0 , 102.2 , 79.9 ,$2.03,$8.35,$13.69,"$125,920.07",$7.49,$9.47,$11.10,"$142,950.62",$13.10,$17.97,$17.00,"$271,064.70",0.0049%,7.1%,52.4%,35.5%,5.1%,54.8%,45.2%,73.9%,10.2%,7.5%,8.4%
2018,Drug," 23,776 ",LITHIUM CARBONATE,Central Nervous System Drugs,Medicare," 2,960 ","$328,294.33",$110.91,$13.81,$0.40,$0.17," 23,776 ",-22.1%, 538 , 855 ," 1,065 "," 1,096 "," 1,085 ", 183 ," 1,115 ", 30.0 , 34.5 , 19.5 , 60.0 , 80.9 , 63.2 ,$7.55,$11.11,$12.23,"$264,094.02",$1.16,$2.62,$5.77,"$62,410.17",$10.02,$13.81,$13.18,"$328,294.33",0.0059%,0.0%,33.2%,42.6%,24.2%,52.6%,47.4%,57.4%,9.4%,16.2%,17.1%
2018,Drug," 23,406 ",LITHIUM CARBONATE,Central Nervous System Drugs,Minnesota Health Care Programs," 3,424 ","$370,624.68",$108.24,$15.83,$0.55,$0.21," 23,406 ",7.5%, 343 , 680 , 889 , 963 , 994 , 134 , 340 , 30.0 , 29.0 , 5.0 , 60.0 , 74.5 , 37.8 ,$12.49,$15.12,$19.58,"$353,927.65",$0.00,$0.46,$1.72,"$10,676.29",$13.21,$15.83,$19.52,"$370,624.68",0.0067%,10.9%,62.2%,26.4%,0.4%,49.3%,50.7%,63.5%,9.4%,12.7%,14.4%
2018,Drug, 122 ,LOMUSTINE,Antineoplastic Agents,Commercial, 27 ,"$133,928.95","$4,960.33","$1,097.78",$107.57,$523.16, 122 ,47.5%, 726 , 167 , 189 , 123 , 53 ," 1,092 ", 29 , 1.0 , 10.2 , 14.2 , 2.0 , 2.1 , 1.3 ,$863.63,$997.84,$818.36,"$121,736.49",$0.00,$98.08,$282.91,"$11,965.37",$914.53,"$1,097.78",$807.34,"$133,928.95",0.0024%,,,,,19.7%,80.3%,55.7%,12.3%,18.9%,13.1%
2018,Drug, 19 ,LOMUSTINE,Antineoplastic Agents,Medicare, 11 ,"$22,899.24","$2,081.75","$1,205.22",$66.18,$352.30, 19 ,, 969 , 271 , 146 , 131 , 49 ," 1,257 ",, 1.0 , 18.2 , 19.2 , 4.0 , 3.4 , 2.0 ,$901.94,"$1,028.46",$706.88,"$19,540.83",$93.76,$176.76,$192.76,"$3,358.41","$1,387.60","$1,205.22",$667.33,"$22,899.24",0.0004%,,,,,,,,,,
2018,Drug, 32 ,LOMUSTINE,Antineoplastic Agents,Minnesota Health Care Programs, 13 ,"$22,584.09","$1,737.24",$705.75,$58.06,$309.37, 32 ,, 851 , 211 , 144 , 109 , 47 ," 1,163 ",, 1.0 , 12.2 , 15.3 , 2.0 , 2.3 , 1.7 ,$486.11,$682.91,$580.79,"$21,853.09",$0.00,$4.75,$8.26,$152.00,$526.76,$705.75,$574.68,"$22,584.09",0.0004%,,,,,34.4%,65.6%,,,,
2018,Drug," 4,364 ",LOPERAMIDE HCL,Gastrointestinal Products,Commercial," 2,160 ","$120,645.21",$55.85,$27.65,$1.46,$0.31," 4,364 ",-1.5%, 741 ," 1,050 "," 1,014 ", 884 ," 1,090 ", 393 , 746 , 12.0 , 18.9 , 20.8 , 60.0 , 89.7 , 117.9 ,$7.73,$18.33,$35.06,"$80,000.93",$1.96,$7.29,$19.82,"$31,832.54",$14.73,$27.65,$41.81,"$120,645.21",0.0022%,1.4%,18.3%,36.0%,44.3%,60.3%,39.7%,65.2%,11.3%,8.9%,14.6%
